funding_timestamp,funding_rate,event_time
1686240000000,7.264e-05,2023-06-08 16:00:00+00:00
1686268800000,0.0001,2023-06-09 00:00:00+00:00
1686297600000,3.78e-06,2023-06-09 08:00:00+00:00
1686326400000,8.18e-05,2023-06-09 16:00:00+00:00
1686355200000,6.062e-05,2023-06-10 00:00:00+00:00
1686384000000,0.0001,2023-06-10 08:00:00+00:00
1686412800000,0.0001,2023-06-10 16:00:00+00:00
1686441600000,0.0001,2023-06-11 00:00:00+00:00
1686470400000,7.727e-05,2023-06-11 08:00:00+00:00
1686499200000,9.424e-05,2023-06-11 16:00:00+00:00
1686528000000,2.049e-05,2023-06-12 00:00:00+00:00
1686556800000,5.626e-05,2023-06-12 08:00:00+00:00
1686585600000,9.2e-06,2023-06-12 16:00:00+00:00
1686614400000,0.0001,2023-06-13 00:00:00+00:00
1686643200000,1.649e-05,2023-06-13 08:00:00+00:00
1686672000000,7.282e-05,2023-06-13 16:00:00+00:00
1686700800000,9.582e-05,2023-06-14 00:00:00+00:00
1686729600000,8.291e-05,2023-06-14 08:00:00+00:00
1686758400000,0.0001,2023-06-14 16:00:00+00:00
1686787200000,-4.77e-06,2023-06-15 00:00:00+00:00
1686816000000,9.59e-06,2023-06-15 08:00:00+00:00
1686844800000,7.47e-05,2023-06-15 16:00:00+00:00
1686873600000,0.0001,2023-06-16 00:00:00+00:00
1686902400000,2.742e-05,2023-06-16 08:00:00+00:00
1686931200000,4.885e-05,2023-06-16 16:00:00+00:00
1686960000000,0.0001,2023-06-17 00:00:00+00:00
1686988800000,0.0001,2023-06-17 08:00:00+00:00
1687017600000,0.0001,2023-06-17 16:00:00+00:00
1687046400000,9.041e-05,2023-06-18 00:00:00+00:00
1687075200000,7.185e-05,2023-06-18 08:00:00+00:00
1687104000000,7.71e-05,2023-06-18 16:00:00+00:00
1687132800000,0.0001,2023-06-19 00:00:00+00:00
1687161600000,6.562e-05,2023-06-19 08:00:00+00:00
1687190400000,0.0001,2023-06-19 16:00:00+00:00
1687219200000,4.409e-05,2023-06-20 00:00:00+00:00
1687248000000,5.433e-05,2023-06-20 08:00:00+00:00
1687276800000,5.525e-05,2023-06-20 16:00:00+00:00
1687305600000,0.0001,2023-06-21 00:00:00+00:00
1687334400000,-2.288e-05,2023-06-21 08:00:00+00:00
1687363200000,-2.911e-05,2023-06-21 16:00:00+00:00
1687392000000,9.749e-05,2023-06-22 00:00:00+00:00
1687420800000,5.702e-05,2023-06-22 08:00:00+00:00
1687449600000,4.708e-05,2023-06-22 16:00:00+00:00
1687478400000,0.0001,2023-06-23 00:00:00+00:00
1687507200000,3.523e-05,2023-06-23 08:00:00+00:00
1687536000000,2.34e-06,2023-06-23 16:00:00+00:00
1687564800000,7.822e-05,2023-06-24 00:00:00+00:00
1687593600000,3.416e-05,2023-06-24 08:00:00+00:00
1687622400000,-5.43e-06,2023-06-24 16:00:00+00:00
1687651200000,1.701e-05,2023-06-25 00:00:00+00:00
1687680000000,0.0001,2023-06-25 08:00:00+00:00
1687708800000,0.0001,2023-06-25 16:00:00+00:00
1687737600000,5.201e-05,2023-06-26 00:00:00+00:00
1687766400000,-2.097e-05,2023-06-26 08:00:00+00:00
1687795200000,3.58e-05,2023-06-26 16:00:00+00:00
1687824000000,-3.511e-05,2023-06-27 00:00:00+00:00
1687852800000,9.347e-05,2023-06-27 08:00:00+00:00
1687881600000,7.617e-05,2023-06-27 16:00:00+00:00
1687910400000,0.0001,2023-06-28 00:00:00+00:00
1687939200000,0.0001,2023-06-28 08:00:00+00:00
1687968000000,6.535e-05,2023-06-28 16:00:00+00:00
1687996800000,7.139e-05,2023-06-29 00:00:00+00:00
1688025600000,0.0001,2023-06-29 08:00:00+00:00
1688054400000,0.0001,2023-06-29 16:00:00+00:00
1688083200000,0.0001,2023-06-30 00:00:00+00:00
1688112000000,0.0001,2023-06-30 08:00:00+00:00
1688140800000,0.0001,2023-06-30 16:00:00+00:00
1688169600000,0.0001,2023-07-01 00:00:00+00:00
1688198400000,0.0001,2023-07-01 08:00:00+00:00
1688227200000,0.0001,2023-07-01 16:00:00+00:00
1688256000000,0.0001,2023-07-02 00:00:00+00:00
1688284800000,0.0001,2023-07-02 08:00:00+00:00
1688313600000,0.0001,2023-07-02 16:00:00+00:00
1688342400000,0.0001,2023-07-03 00:00:00+00:00
1688371200000,0.0001,2023-07-03 08:00:00+00:00
1688400000000,0.0001,2023-07-03 16:00:00+00:00
1688428800000,0.0001,2023-07-04 00:00:00+00:00
1688457600000,0.0001,2023-07-04 08:00:00+00:00
1688486400000,0.0001,2023-07-04 16:00:00+00:00
1688515200000,0.0001,2023-07-05 00:00:00+00:00
1688544000000,0.0001,2023-07-05 08:00:00+00:00
1688572800000,0.0001,2023-07-05 16:00:00+00:00
1688601600000,0.0001,2023-07-06 00:00:00+00:00
1688630400000,0.0001,2023-07-06 08:00:00+00:00
1688659200000,7.181e-05,2023-07-06 16:00:00+00:00
1688688000000,6.304e-05,2023-07-07 00:00:00+00:00
1688716800000,9.987e-05,2023-07-07 08:00:00+00:00
1688745600000,7.369e-05,2023-07-07 16:00:00+00:00
1688774400000,0.0001,2023-07-08 00:00:00+00:00
1688803200000,0.0001,2023-07-08 08:00:00+00:00
1688832000000,2.497e-05,2023-07-08 16:00:00+00:00
1688860800000,0.0001,2023-07-09 00:00:00+00:00
1688889600000,0.0001,2023-07-09 08:00:00+00:00
1688918400000,0.0001,2023-07-09 16:00:00+00:00
1688947200000,9.847e-05,2023-07-10 00:00:00+00:00
1688976000000,9.211e-05,2023-07-10 08:00:00+00:00
1689004800000,8.099e-05,2023-07-10 16:00:00+00:00
1689033600000,6.581e-05,2023-07-11 00:00:00+00:00
1689062400000,1.069e-05,2023-07-11 08:00:00+00:00
1689091200000,3.96e-06,2023-07-11 16:00:00+00:00
1689120000000,6.719e-05,2023-07-12 00:00:00+00:00
1689148800000,8.084e-05,2023-07-12 08:00:00+00:00
1689177600000,2.733e-05,2023-07-12 16:00:00+00:00
1689206400000,-2.37e-05,2023-07-13 00:00:00+00:00
1689235200000,1.17e-06,2023-07-13 08:00:00+00:00
1689264000000,8.424e-05,2023-07-13 16:00:00+00:00
1689292800000,0.0001,2023-07-14 00:00:00+00:00
1689321600000,0.0001,2023-07-14 08:00:00+00:00
1689350400000,0.0001,2023-07-14 16:00:00+00:00
1689379200000,8.801e-05,2023-07-15 00:00:00+00:00
1689408000000,5.754e-05,2023-07-15 08:00:00+00:00
1689436800000,0.0001,2023-07-15 16:00:00+00:00
1689465600000,7.564e-05,2023-07-16 00:00:00+00:00
1689494400000,7.677e-05,2023-07-16 08:00:00+00:00
1689523200000,0.0001,2023-07-16 16:00:00+00:00
1689552000000,0.0001,2023-07-17 00:00:00+00:00
1689580800000,2.729e-05,2023-07-17 08:00:00+00:00
1689609600000,5.336e-05,2023-07-17 16:00:00+00:00
1689638400000,6.575e-05,2023-07-18 00:00:00+00:00
1689667200000,0.0001,2023-07-18 08:00:00+00:00
1689696000000,0.0001,2023-07-18 16:00:00+00:00
1689724800000,9.895e-05,2023-07-19 00:00:00+00:00
1689753600000,0.0001,2023-07-19 08:00:00+00:00
1689782400000,0.0001,2023-07-19 16:00:00+00:00
1689811200000,9.31e-06,2023-07-20 00:00:00+00:00
1689840000000,0.0001,2023-07-20 08:00:00+00:00
1689868800000,2.869e-05,2023-07-20 16:00:00+00:00
1689897600000,4.711e-05,2023-07-21 00:00:00+00:00
1689926400000,4.432e-05,2023-07-21 08:00:00+00:00
1689955200000,2.246e-05,2023-07-21 16:00:00+00:00
1689984000000,8.674e-05,2023-07-22 00:00:00+00:00
1690012800000,1.645e-05,2023-07-22 08:00:00+00:00
1690041600000,-4.06e-06,2023-07-22 16:00:00+00:00
1690070400000,7.265e-05,2023-07-23 00:00:00+00:00
1690099200000,-1.733e-05,2023-07-23 08:00:00+00:00
1690128000000,1.977e-05,2023-07-23 16:00:00+00:00
1690156800000,1.548e-05,2023-07-24 00:00:00+00:00
1690185600000,2.556e-05,2023-07-24 08:00:00+00:00
1690214400000,3.146e-05,2023-07-24 16:00:00+00:00
1690243200000,1.125e-05,2023-07-25 00:00:00+00:00
1690272000000,6.838e-05,2023-07-25 08:00:00+00:00
1690300800000,4.127e-05,2023-07-25 16:00:00+00:00
1690329600000,5.474e-05,2023-07-26 00:00:00+00:00
1690358400000,6.576e-05,2023-07-26 08:00:00+00:00
1690387200000,9.827e-05,2023-07-26 16:00:00+00:00
1690416000000,3.013e-05,2023-07-27 00:00:00+00:00
1690444800000,1.402e-05,2023-07-27 08:00:00+00:00
1690473600000,7.437e-05,2023-07-27 16:00:00+00:00
1690502400000,-3.206e-05,2023-07-28 00:00:00+00:00
1690531200000,-5.28e-05,2023-07-28 08:00:00+00:00
1690560000000,6.807e-05,2023-07-28 16:00:00+00:00
1690588800000,0.0001,2023-07-29 00:00:00+00:00
1690617600000,0.0001,2023-07-29 08:00:00+00:00
1690646400000,7.239e-05,2023-07-29 16:00:00+00:00
1690675200000,8.949e-05,2023-07-30 00:00:00+00:00
1690704000000,7.435e-05,2023-07-30 08:00:00+00:00
1690732800000,-3.231e-05,2023-07-30 16:00:00+00:00
1690761600000,-6.447e-05,2023-07-31 00:00:00+00:00
1690790400000,-7.754e-05,2023-07-31 08:00:00+00:00
1690819200000,-2.809e-05,2023-07-31 16:00:00+00:00
1690848000000,5.144e-05,2023-08-01 00:00:00+00:00
1690876800000,3.104e-05,2023-08-01 08:00:00+00:00
1690905600000,0.0001,2023-08-01 16:00:00+00:00
1690934400000,0.0001,2023-08-02 00:00:00+00:00
1690963200000,0.0001,2023-08-02 08:00:00+00:00
1690992000000,0.0001,2023-08-02 16:00:00+00:00
1691020800000,0.0001,2023-08-03 00:00:00+00:00
1691049600000,0.0001,2023-08-03 08:00:00+00:00
1691078400000,0.0001,2023-08-03 16:00:00+00:00
1691107200000,0.0001,2023-08-04 00:00:00+00:00
1691136000000,5.835e-05,2023-08-04 08:00:00+00:00
1691164800000,0.0001,2023-08-04 16:00:00+00:00
1691193600000,0.0001,2023-08-05 00:00:00+00:00
1691222400000,0.0001,2023-08-05 08:00:00+00:00
1691251200000,0.0001,2023-08-05 16:00:00+00:00
1691280000000,0.0001,2023-08-06 00:00:00+00:00
1691308800000,0.0001,2023-08-06 08:00:00+00:00
1691337600000,0.0001,2023-08-06 16:00:00+00:00
1691366400000,0.0001,2023-08-07 00:00:00+00:00
1691395200000,0.0001,2023-08-07 08:00:00+00:00
1691424000000,0.0001,2023-08-07 16:00:00+00:00
1691452800000,0.0001,2023-08-08 00:00:00+00:00
1691481600000,0.0001,2023-08-08 08:00:00+00:00
1691510400000,0.0001,2023-08-08 16:00:00+00:00
1691539200000,7.857e-05,2023-08-09 00:00:00+00:00
1691568000000,1.325e-05,2023-08-09 08:00:00+00:00
1691596800000,0.0001,2023-08-09 16:00:00+00:00
1691625600000,9.465e-05,2023-08-10 00:00:00+00:00
1691654400000,9.063e-05,2023-08-10 08:00:00+00:00
1691683200000,0.0001,2023-08-10 16:00:00+00:00
1691712000000,4.349e-05,2023-08-11 00:00:00+00:00
1691740800000,1.223e-05,2023-08-11 08:00:00+00:00
1691769600000,0.0001,2023-08-11 16:00:00+00:00
1691798400000,0.0001,2023-08-12 00:00:00+00:00
1691827200000,0.0001,2023-08-12 08:00:00+00:00
1691856000000,0.0001,2023-08-12 16:00:00+00:00
1691884800000,0.0001,2023-08-13 00:00:00+00:00
1691913600000,8.095e-05,2023-08-13 08:00:00+00:00
1691942400000,0.0001,2023-08-13 16:00:00+00:00
1691971200000,0.0001,2023-08-14 00:00:00+00:00
1692000000000,0.0001,2023-08-14 08:00:00+00:00
1692028800000,0.0001,2023-08-14 16:00:00+00:00
1692057600000,0.0001,2023-08-15 00:00:00+00:00
1692086400000,0.0001,2023-08-15 08:00:00+00:00
1692115200000,0.0001,2023-08-15 16:00:00+00:00
1692144000000,0.0001,2023-08-16 00:00:00+00:00
1692172800000,0.0001,2023-08-16 08:00:00+00:00
1692201600000,0.0001,2023-08-16 16:00:00+00:00
1692230400000,0.0001,2023-08-17 00:00:00+00:00
1692259200000,0.0001,2023-08-17 08:00:00+00:00
1692288000000,0.0001,2023-08-17 16:00:00+00:00
1692316800000,-1.461e-05,2023-08-18 00:00:00+00:00
1692345600000,0.0001,2023-08-18 08:00:00+00:00
1692374400000,-2.368e-05,2023-08-18 16:00:00+00:00
1692403200000,-4.31e-05,2023-08-19 00:00:00+00:00
1692432000000,-5.699e-05,2023-08-19 08:00:00+00:00
1692460800000,-3.597e-05,2023-08-19 16:00:00+00:00
1692489600000,-6e-07,2023-08-20 00:00:00+00:00
1692518400000,-5.349e-05,2023-08-20 08:00:00+00:00
1692547200000,7.199e-05,2023-08-20 16:00:00+00:00
1692576000000,3.492e-05,2023-08-21 00:00:00+00:00
1692604800000,0.0001,2023-08-21 08:00:00+00:00
1692633600000,1.07e-06,2023-08-21 16:00:00+00:00
1692662400000,5.092e-05,2023-08-22 00:00:00+00:00
1692691200000,-0.00011576,2023-08-22 08:00:00+00:00
1692720000000,-1.485e-05,2023-08-22 16:00:00+00:00
1692748800000,-1.05e-06,2023-08-23 00:00:00+00:00
1692777600000,-3.018e-05,2023-08-23 08:00:00+00:00
1692806400000,2.016e-05,2023-08-23 16:00:00+00:00
1692835200000,-1.113e-05,2023-08-24 00:00:00+00:00
1692864000000,-8.445e-05,2023-08-24 08:00:00+00:00
1692892800000,-0.00012613,2023-08-24 16:00:00+00:00
1692921600000,-1.772e-05,2023-08-25 00:00:00+00:00
1692950400000,9.22e-06,2023-08-25 08:00:00+00:00
1692979200000,-3.264e-05,2023-08-25 16:00:00+00:00
1693008000000,2.163e-05,2023-08-26 00:00:00+00:00
1693036800000,5.551e-05,2023-08-26 08:00:00+00:00
1693065600000,-4.47e-06,2023-08-26 16:00:00+00:00
1693094400000,3.137e-05,2023-08-27 00:00:00+00:00
1693123200000,9.078e-05,2023-08-27 08:00:00+00:00
1693152000000,2.053e-05,2023-08-27 16:00:00+00:00
1693180800000,1.812e-05,2023-08-28 00:00:00+00:00
1693209600000,-3.126e-05,2023-08-28 08:00:00+00:00
1693238400000,7.658e-05,2023-08-28 16:00:00+00:00
1693267200000,5.744e-05,2023-08-29 00:00:00+00:00
1693296000000,6.547e-05,2023-08-29 08:00:00+00:00
1693324800000,4.496e-05,2023-08-29 16:00:00+00:00
1693353600000,2.102e-05,2023-08-30 00:00:00+00:00
1693382400000,6.302e-05,2023-08-30 08:00:00+00:00
1693411200000,-2.89e-06,2023-08-30 16:00:00+00:00
1693440000000,-1.337e-05,2023-08-31 00:00:00+00:00
1693468800000,-2.907e-05,2023-08-31 08:00:00+00:00
1693497600000,-6.47e-06,2023-08-31 16:00:00+00:00
1693526400000,9.72e-06,2023-09-01 00:00:00+00:00
1693555200000,-4.24e-05,2023-09-01 08:00:00+00:00
1693584000000,-9.01e-06,2023-09-01 16:00:00+00:00
1693612800000,-1.337e-05,2023-09-02 00:00:00+00:00
1693641600000,7.95e-06,2023-09-02 08:00:00+00:00
1693670400000,3.755e-05,2023-09-02 16:00:00+00:00
1693699200000,4.389e-05,2023-09-03 00:00:00+00:00
1693728000000,-6.936e-05,2023-09-03 08:00:00+00:00
1693756800000,-4.437e-05,2023-09-03 16:00:00+00:00
1693785600000,1.787e-05,2023-09-04 00:00:00+00:00
1693814400000,-3.765e-05,2023-09-04 08:00:00+00:00
1693843200000,-3.828e-05,2023-09-04 16:00:00+00:00
1693872000000,4.792e-05,2023-09-05 00:00:00+00:00
1693900800000,-3.871e-05,2023-09-05 08:00:00+00:00
1693929600000,6.532e-05,2023-09-05 16:00:00+00:00
1693958400000,-9.28e-06,2023-09-06 00:00:00+00:00
1693987200000,-4.712e-05,2023-09-06 08:00:00+00:00
1694016000000,-5.91e-06,2023-09-06 16:00:00+00:00
1694044800000,0.0001,2023-09-07 00:00:00+00:00
1694073600000,7.903e-05,2023-09-07 08:00:00+00:00
1694102400000,1.464e-05,2023-09-07 16:00:00+00:00
1694131200000,8.537e-05,2023-09-08 00:00:00+00:00
1694160000000,1.353e-05,2023-09-08 08:00:00+00:00
1694188800000,-1.113e-05,2023-09-08 16:00:00+00:00
1694217600000,2.342e-05,2023-09-09 00:00:00+00:00
1694246400000,3.912e-05,2023-09-09 08:00:00+00:00
1694275200000,4.265e-05,2023-09-09 16:00:00+00:00
1694304000000,3.764e-05,2023-09-10 00:00:00+00:00
1694332800000,1.062e-05,2023-09-10 08:00:00+00:00
1694361600000,-9.89e-06,2023-09-10 16:00:00+00:00
1694390400000,4.124e-05,2023-09-11 00:00:00+00:00
1694419200000,-1.976e-05,2023-09-11 08:00:00+00:00
1694448000000,-4.074e-05,2023-09-11 16:00:00+00:00
1694476800000,-5.201e-05,2023-09-12 00:00:00+00:00
1694505600000,-1.447e-05,2023-09-12 08:00:00+00:00
1694534400000,1.454e-05,2023-09-12 16:00:00+00:00
1694563200000,1.138e-05,2023-09-13 00:00:00+00:00
1694592000000,-4.299e-05,2023-09-13 08:00:00+00:00
1694620800000,7.32e-06,2023-09-13 16:00:00+00:00
1694649600000,-3.52e-05,2023-09-14 00:00:00+00:00
1694678400000,-5.403e-05,2023-09-14 08:00:00+00:00
1694707200000,-9.5e-06,2023-09-14 16:00:00+00:00
1694736000000,-2.29e-05,2023-09-15 00:00:00+00:00
1694764800000,5.553e-05,2023-09-15 08:00:00+00:00
1694793600000,-5.194e-05,2023-09-15 16:00:00+00:00
1694822400000,-1.627e-05,2023-09-16 00:00:00+00:00
1694851200000,1.8e-06,2023-09-16 08:00:00+00:00
1694880000000,-5.16e-05,2023-09-16 16:00:00+00:00
1694908800000,-8.6e-06,2023-09-17 00:00:00+00:00
1694937600000,-4.541e-05,2023-09-17 08:00:00+00:00
1694966400000,3.967e-05,2023-09-17 16:00:00+00:00
1694995200000,-8.643e-05,2023-09-18 00:00:00+00:00
1695024000000,-1.948e-05,2023-09-18 08:00:00+00:00
1695052800000,3.279e-05,2023-09-18 16:00:00+00:00
1695081600000,-5.3e-06,2023-09-19 00:00:00+00:00
1695110400000,-7.109e-05,2023-09-19 08:00:00+00:00
1695139200000,7.4e-06,2023-09-19 16:00:00+00:00
1695168000000,-3.313e-05,2023-09-20 00:00:00+00:00
1695196800000,-5.257e-05,2023-09-20 08:00:00+00:00
1695225600000,-1.485e-05,2023-09-20 16:00:00+00:00
1695254400000,1.525e-05,2023-09-21 00:00:00+00:00
1695283200000,3.255e-05,2023-09-21 08:00:00+00:00
1695312000000,-4.271e-05,2023-09-21 16:00:00+00:00
1695340800000,7.853e-05,2023-09-22 00:00:00+00:00
1695369600000,9.922e-05,2023-09-22 08:00:00+00:00
1695398400000,5.977e-05,2023-09-22 16:00:00+00:00
1695427200000,4.642e-05,2023-09-23 00:00:00+00:00
1695456000000,-4.243e-05,2023-09-23 08:00:00+00:00
1695484800000,4.649e-05,2023-09-23 16:00:00+00:00
1695513600000,0.0001,2023-09-24 00:00:00+00:00
1695542400000,2.302e-05,2023-09-24 08:00:00+00:00
1695571200000,6.683e-05,2023-09-24 16:00:00+00:00
1695600000000,-2e-08,2023-09-25 00:00:00+00:00
1695628800000,-5.266e-05,2023-09-25 08:00:00+00:00
1695657600000,2.471e-05,2023-09-25 16:00:00+00:00
1695686400000,5.402e-05,2023-09-26 00:00:00+00:00
1695715200000,4.012e-05,2023-09-26 08:00:00+00:00
1695744000000,6.467e-05,2023-09-26 16:00:00+00:00
1695772800000,6.945e-05,2023-09-27 00:00:00+00:00
1695801600000,4.729e-05,2023-09-27 08:00:00+00:00
1695830400000,4.619e-05,2023-09-27 16:00:00+00:00
1695859200000,3.812e-05,2023-09-28 00:00:00+00:00
1695888000000,3.86e-05,2023-09-28 08:00:00+00:00
1695916800000,-1.16e-05,2023-09-28 16:00:00+00:00
1695945600000,2.789e-05,2023-09-29 00:00:00+00:00
1695974400000,8.352e-05,2023-09-29 08:00:00+00:00
1696003200000,-1.329e-05,2023-09-29 16:00:00+00:00
1696032000000,-5.446e-05,2023-09-30 00:00:00+00:00
1696060800000,4.51e-05,2023-09-30 08:00:00+00:00
1696089600000,4.679e-05,2023-09-30 16:00:00+00:00
1696118400000,-1.403e-05,2023-10-01 00:00:00+00:00
1696147200000,2.581e-05,2023-10-01 08:00:00+00:00
1696176000000,3.723e-05,2023-10-01 16:00:00+00:00
1696204800000,1.405e-05,2023-10-02 00:00:00+00:00
1696233600000,1.927e-05,2023-10-02 08:00:00+00:00
1696262400000,-2.329e-05,2023-10-02 16:00:00+00:00
1696291200000,4.26e-05,2023-10-03 00:00:00+00:00
1696320000000,5.88e-05,2023-10-03 08:00:00+00:00
1696348800000,4.79e-05,2023-10-03 16:00:00+00:00
1696377600000,6.549e-05,2023-10-04 00:00:00+00:00
1696406400000,7.702e-05,2023-10-04 08:00:00+00:00
1696435200000,4.91e-05,2023-10-04 16:00:00+00:00
1696464000000,-8.047e-05,2023-10-05 00:00:00+00:00
1696492800000,-2.085e-05,2023-10-05 08:00:00+00:00
1696521600000,-2.822e-05,2023-10-05 16:00:00+00:00
1696550400000,5.97e-05,2023-10-06 00:00:00+00:00
1696579200000,0.0001,2023-10-06 08:00:00+00:00
1696608000000,5.383e-05,2023-10-06 16:00:00+00:00
1696636800000,4.038e-05,2023-10-07 00:00:00+00:00
1696665600000,3.947e-05,2023-10-07 08:00:00+00:00
1696694400000,-1.944e-05,2023-10-07 16:00:00+00:00
1696723200000,6.023e-05,2023-10-08 00:00:00+00:00
1696752000000,5.332e-05,2023-10-08 08:00:00+00:00
1696780800000,2.888e-05,2023-10-08 16:00:00+00:00
1696809600000,-3.314e-05,2023-10-09 00:00:00+00:00
1696838400000,5.41e-06,2023-10-09 08:00:00+00:00
1696867200000,2.27e-06,2023-10-09 16:00:00+00:00
1696896000000,7.476e-05,2023-10-10 00:00:00+00:00
1696924800000,7.067e-05,2023-10-10 08:00:00+00:00
1696953600000,8.641e-05,2023-10-10 16:00:00+00:00
1696982400000,5.25e-05,2023-10-11 00:00:00+00:00
1697011200000,7.22e-06,2023-10-11 08:00:00+00:00
1697040000000,5.242e-05,2023-10-11 16:00:00+00:00
1697068800000,6.487e-05,2023-10-12 00:00:00+00:00
1697097600000,6.213e-05,2023-10-12 08:00:00+00:00
1697126400000,3.613e-05,2023-10-12 16:00:00+00:00
1697155200000,3.856e-05,2023-10-13 00:00:00+00:00
1697184000000,6.23e-05,2023-10-13 08:00:00+00:00
1697212800000,3.051e-05,2023-10-13 16:00:00+00:00
1697241600000,2.96e-05,2023-10-14 00:00:00+00:00
1697270400000,1.77e-05,2023-10-14 08:00:00+00:00
1697299200000,0.0001,2023-10-14 16:00:00+00:00
1697328000000,0.0001,2023-10-15 00:00:00+00:00
1697356800000,8.891e-05,2023-10-15 08:00:00+00:00
1697385600000,3.762e-05,2023-10-15 16:00:00+00:00
1697414400000,8.919e-05,2023-10-16 00:00:00+00:00
1697443200000,4.125e-05,2023-10-16 08:00:00+00:00
1697472000000,4.418e-05,2023-10-16 16:00:00+00:00
1697500800000,1.745e-05,2023-10-17 00:00:00+00:00
1697529600000,2.554e-05,2023-10-17 08:00:00+00:00
1697558400000,-4.403e-05,2023-10-17 16:00:00+00:00
1697587200000,-3.016e-05,2023-10-18 00:00:00+00:00
1697616000000,-5.841e-05,2023-10-18 08:00:00+00:00
1697644800000,-1.312e-05,2023-10-18 16:00:00+00:00
1697673600000,-0.00014382,2023-10-19 00:00:00+00:00
1697702400000,-0.00011677,2023-10-19 08:00:00+00:00
1697731200000,-1.264e-05,2023-10-19 16:00:00+00:00
1697760000000,6.324e-05,2023-10-20 00:00:00+00:00
1697788800000,8.903e-05,2023-10-20 08:00:00+00:00
1697817600000,7.404e-05,2023-10-20 16:00:00+00:00
1697846400000,9.135e-05,2023-10-21 00:00:00+00:00
1697875200000,5.641e-05,2023-10-21 08:00:00+00:00
1697904000000,2.131e-05,2023-10-21 16:00:00+00:00
1697932800000,9.874e-05,2023-10-22 00:00:00+00:00
1697961600000,0.0001,2023-10-22 08:00:00+00:00
1697990400000,4.18e-06,2023-10-22 16:00:00+00:00
1698019200000,0.0001,2023-10-23 00:00:00+00:00
1698048000000,0.0001,2023-10-23 08:00:00+00:00
1698076800000,6.712e-05,2023-10-23 16:00:00+00:00
1698105600000,0.0001,2023-10-24 00:00:00+00:00
1698134400000,0.0001,2023-10-24 08:00:00+00:00
1698163200000,0.0001,2023-10-24 16:00:00+00:00
1698192000000,0.0001,2023-10-25 00:00:00+00:00
1698220800000,0.0001,2023-10-25 08:00:00+00:00
1698249600000,0.0001,2023-10-25 16:00:00+00:00
1698278400000,0.0001,2023-10-26 00:00:00+00:00
1698307200000,0.0001,2023-10-26 08:00:00+00:00
1698336000000,0.0001,2023-10-26 16:00:00+00:00
1698364800000,0.0001,2023-10-27 00:00:00+00:00
1698393600000,0.0001,2023-10-27 08:00:00+00:00
1698422400000,0.0001,2023-10-27 16:00:00+00:00
1698451200000,0.0001,2023-10-28 00:00:00+00:00
1698480000000,0.0001,2023-10-28 08:00:00+00:00
1698508800000,0.0001,2023-10-28 16:00:00+00:00
1698537600000,0.0001,2023-10-29 00:00:00+00:00
1698566400000,0.0001,2023-10-29 08:00:00+00:00
1698595200000,0.0001,2023-10-29 16:00:00+00:00
1698624000000,0.0001,2023-10-30 00:00:00+00:00
1698652800000,0.0001,2023-10-30 08:00:00+00:00
1698681600000,0.0001,2023-10-30 16:00:00+00:00
1698710400000,0.0001,2023-10-31 00:00:00+00:00
1698739200000,0.0001,2023-10-31 08:00:00+00:00
1698768000000,0.0001,2023-10-31 16:00:00+00:00
1698796800000,0.0001,2023-11-01 00:00:00+00:00
1698825600000,0.00016919,2023-11-01 08:00:00+00:00
1698854400000,0.0001,2023-11-01 16:00:00+00:00
1698883200000,0.00020046,2023-11-02 00:00:00+00:00
1698912000000,0.0001356,2023-11-02 08:00:00+00:00
1698940800000,0.0001,2023-11-02 16:00:00+00:00
1698969600000,0.0001,2023-11-03 00:00:00+00:00
1698998400000,0.0001,2023-11-03 08:00:00+00:00
1699027200000,0.0001,2023-11-03 16:00:00+00:00
1699056000000,0.0001,2023-11-04 00:00:00+00:00
1699084800000,0.0001,2023-11-04 08:00:00+00:00
1699113600000,0.0001,2023-11-04 16:00:00+00:00
1699142400000,0.0001,2023-11-05 00:00:00+00:00
1699171200000,0.00010037,2023-11-05 08:00:00+00:00
1699200000000,0.00012957,2023-11-05 16:00:00+00:00
1699228800000,0.0001,2023-11-06 00:00:00+00:00
1699257600000,0.0001,2023-11-06 08:00:00+00:00
1699286400000,0.0001,2023-11-06 16:00:00+00:00
1699315200000,0.0001,2023-11-07 00:00:00+00:00
1699344000000,0.0001,2023-11-07 08:00:00+00:00
1699372800000,0.0001,2023-11-07 16:00:00+00:00
1699401600000,0.0001,2023-11-08 00:00:00+00:00
1699430400000,0.0001,2023-11-08 08:00:00+00:00
1699459200000,0.0001,2023-11-08 16:00:00+00:00
1699488000000,0.0001,2023-11-09 00:00:00+00:00
1699516800000,0.00011286,2023-11-09 08:00:00+00:00
1699545600000,0.00064556,2023-11-09 16:00:00+00:00
1699574400000,0.00042027,2023-11-10 00:00:00+00:00
1699603200000,0.00070545,2023-11-10 08:00:00+00:00
1699632000000,0.0002994,2023-11-10 16:00:00+00:00
1699660800000,0.00033141,2023-11-11 00:00:00+00:00
1699689600000,0.00027436,2023-11-11 08:00:00+00:00
1699718400000,0.00038352,2023-11-11 16:00:00+00:00
1699747200000,0.0001593,2023-11-12 00:00:00+00:00
1699776000000,0.00020558,2023-11-12 08:00:00+00:00
1699804800000,0.00044772,2023-11-12 16:00:00+00:00
1699833600000,0.00050234,2023-11-13 00:00:00+00:00
1699862400000,0.0002558,2023-11-13 08:00:00+00:00
