candle_time,event_time,funding_timestamp,funding_rate
2023-05-16 20:00:00+00:00,2023-05-16 16:00:00+00:00,1684252800000,-0.00017336
2023-05-17 00:00:00+00:00,2023-05-17 00:00:00+00:00,1684281600000,-0.00024059
2023-05-17 04:00:00+00:00,2023-05-17 00:00:00+00:00,1684281600000,-0.00024059
2023-05-17 08:00:00+00:00,2023-05-17 08:00:00+00:00,1684310400000,-0.00020249
2023-05-17 12:00:00+00:00,2023-05-17 08:00:00+00:00,1684310400000,-0.00020249
2023-05-17 16:00:00+00:00,2023-05-17 16:00:00+00:00,1684339200000,4.8e-06
2023-05-17 20:00:00+00:00,2023-05-17 16:00:00+00:00,1684339200000,4.8e-06
2023-05-18 00:00:00+00:00,2023-05-18 00:00:00+00:00,1684368000000,0.0001
2023-05-18 04:00:00+00:00,2023-05-18 00:00:00+00:00,1684368000000,0.0001
2023-05-18 08:00:00+00:00,2023-05-18 08:00:00+00:00,1684396800000,0.0001
2023-05-18 12:00:00+00:00,2023-05-18 08:00:00+00:00,1684396800000,0.0001
2023-05-18 16:00:00+00:00,2023-05-18 16:00:00+00:00,1684425600000,0.0001
2023-05-18 20:00:00+00:00,2023-05-18 16:00:00+00:00,1684425600000,0.0001
2023-05-19 00:00:00+00:00,2023-05-19 00:00:00+00:00,1684454400000,0.0001
2023-05-19 04:00:00+00:00,2023-05-19 00:00:00+00:00,1684454400000,0.0001
2023-05-19 08:00:00+00:00,2023-05-19 08:00:00+00:00,1684483200000,0.0001
2023-05-19 12:00:00+00:00,2023-05-19 08:00:00+00:00,1684483200000,0.0001
2023-05-19 16:00:00+00:00,2023-05-19 16:00:00+00:00,1684512000000,0.0001
2023-05-19 20:00:00+00:00,2023-05-19 16:00:00+00:00,1684512000000,0.0001
2023-05-20 00:00:00+00:00,2023-05-20 00:00:00+00:00,1684540800000,0.0001
2023-05-20 04:00:00+00:00,2023-05-20 00:00:00+00:00,1684540800000,0.0001
2023-05-20 08:00:00+00:00,2023-05-20 08:00:00+00:00,1684569600000,0.0001
2023-05-20 12:00:00+00:00,2023-05-20 08:00:00+00:00,1684569600000,0.0001
2023-05-20 16:00:00+00:00,2023-05-20 16:00:00+00:00,1684598400000,0.0001
2023-05-20 20:00:00+00:00,2023-05-20 16:00:00+00:00,1684598400000,0.0001
2023-05-21 00:00:00+00:00,2023-05-21 00:00:00+00:00,1684627200000,0.0001
2023-05-21 04:00:00+00:00,2023-05-21 00:00:00+00:00,1684627200000,0.0001
2023-05-21 08:00:00+00:00,2023-05-21 08:00:00+00:00,1684656000000,0.0001
2023-05-21 12:00:00+00:00,2023-05-21 08:00:00+00:00,1684656000000,0.0001
2023-05-21 16:00:00+00:00,2023-05-21 16:00:00+00:00,1684684800000,0.0001
2023-05-21 20:00:00+00:00,2023-05-21 16:00:00+00:00,1684684800000,0.0001
2023-05-22 00:00:00+00:00,2023-05-22 00:00:00+00:00,1684713600000,0.0001
2023-05-22 04:00:00+00:00,2023-05-22 00:00:00+00:00,1684713600000,0.0001
2023-05-22 08:00:00+00:00,2023-05-22 08:00:00+00:00,1684742400000,0.0001
2023-05-22 12:00:00+00:00,2023-05-22 08:00:00+00:00,1684742400000,0.0001
2023-05-22 16:00:00+00:00,2023-05-22 16:00:00+00:00,1684771200000,0.0001
2023-05-22 20:00:00+00:00,2023-05-22 16:00:00+00:00,1684771200000,0.0001
2023-05-23 00:00:00+00:00,2023-05-23 00:00:00+00:00,1684800000000,0.0001
2023-05-23 04:00:00+00:00,2023-05-23 00:00:00+00:00,1684800000000,0.0001
2023-05-23 08:00:00+00:00,2023-05-23 08:00:00+00:00,1684828800000,0.0001
2023-05-23 12:00:00+00:00,2023-05-23 08:00:00+00:00,1684828800000,0.0001
2023-05-23 16:00:00+00:00,2023-05-23 16:00:00+00:00,1684857600000,0.0001
2023-05-23 20:00:00+00:00,2023-05-23 16:00:00+00:00,1684857600000,0.0001
2023-05-24 00:00:00+00:00,2023-05-24 00:00:00+00:00,1684886400000,0.0001
2023-05-24 04:00:00+00:00,2023-05-24 00:00:00+00:00,1684886400000,0.0001
2023-05-24 08:00:00+00:00,2023-05-24 08:00:00+00:00,1684915200000,0.0001
2023-05-24 12:00:00+00:00,2023-05-24 08:00:00+00:00,1684915200000,0.0001
2023-05-24 16:00:00+00:00,2023-05-24 16:00:00+00:00,1684944000000,0.0001
2023-05-24 20:00:00+00:00,2023-05-24 16:00:00+00:00,1684944000000,0.0001
2023-05-25 00:00:00+00:00,2023-05-25 00:00:00+00:00,1684972800000,0.0001
2023-05-25 04:00:00+00:00,2023-05-25 00:00:00+00:00,1684972800000,0.0001
2023-05-25 08:00:00+00:00,2023-05-25 08:00:00+00:00,1685001600000,0.0001
2023-05-25 12:00:00+00:00,2023-05-25 08:00:00+00:00,1685001600000,0.0001
2023-05-25 16:00:00+00:00,2023-05-25 16:00:00+00:00,1685030400000,0.0001
2023-05-25 20:00:00+00:00,2023-05-25 16:00:00+00:00,1685030400000,0.0001
2023-05-26 00:00:00+00:00,2023-05-26 00:00:00+00:00,1685059200000,0.0001
2023-05-26 04:00:00+00:00,2023-05-26 00:00:00+00:00,1685059200000,0.0001
2023-05-26 08:00:00+00:00,2023-05-26 08:00:00+00:00,1685088000000,0.0001
2023-05-26 12:00:00+00:00,2023-05-26 08:00:00+00:00,1685088000000,0.0001
2023-05-26 16:00:00+00:00,2023-05-26 16:00:00+00:00,1685116800000,0.0001
2023-05-26 20:00:00+00:00,2023-05-26 16:00:00+00:00,1685116800000,0.0001
2023-05-27 00:00:00+00:00,2023-05-27 00:00:00+00:00,1685145600000,0.0001
2023-05-27 04:00:00+00:00,2023-05-27 00:00:00+00:00,1685145600000,0.0001
2023-05-27 08:00:00+00:00,2023-05-27 08:00:00+00:00,1685174400000,0.0001
2023-05-27 12:00:00+00:00,2023-05-27 08:00:00+00:00,1685174400000,0.0001
2023-05-27 16:00:00+00:00,2023-05-27 16:00:00+00:00,1685203200000,0.0001
2023-05-27 20:00:00+00:00,2023-05-27 16:00:00+00:00,1685203200000,0.0001
2023-05-28 00:00:00+00:00,2023-05-28 00:00:00+00:00,1685232000000,0.0001
2023-05-28 04:00:00+00:00,2023-05-28 00:00:00+00:00,1685232000000,0.0001
2023-05-28 08:00:00+00:00,2023-05-28 08:00:00+00:00,1685260800000,0.0001
2023-05-28 12:00:00+00:00,2023-05-28 08:00:00+00:00,1685260800000,0.0001
2023-05-28 16:00:00+00:00,2023-05-28 16:00:00+00:00,1685289600000,0.0001
2023-05-28 20:00:00+00:00,2023-05-28 16:00:00+00:00,1685289600000,0.0001
2023-05-29 00:00:00+00:00,2023-05-29 00:00:00+00:00,1685318400000,0.0001
2023-05-29 04:00:00+00:00,2023-05-29 00:00:00+00:00,1685318400000,0.0001
2023-05-29 08:00:00+00:00,2023-05-29 08:00:00+00:00,1685347200000,0.0001
2023-05-29 12:00:00+00:00,2023-05-29 08:00:00+00:00,1685347200000,0.0001
2023-05-29 16:00:00+00:00,2023-05-29 16:00:00+00:00,1685376000000,0.0001
2023-05-29 20:00:00+00:00,2023-05-29 16:00:00+00:00,1685376000000,0.0001
2023-05-30 00:00:00+00:00,2023-05-30 00:00:00+00:00,1685404800000,0.0001
2023-05-30 04:00:00+00:00,2023-05-30 00:00:00+00:00,1685404800000,0.0001
2023-05-30 08:00:00+00:00,2023-05-30 08:00:00+00:00,1685433600000,0.0001
2023-05-30 12:00:00+00:00,2023-05-30 08:00:00+00:00,1685433600000,0.0001
2023-05-30 16:00:00+00:00,2023-05-30 16:00:00+00:00,1685462400000,0.0001
2023-05-30 20:00:00+00:00,2023-05-30 16:00:00+00:00,1685462400000,0.0001
2023-05-31 00:00:00+00:00,2023-05-31 00:00:00+00:00,1685491200000,0.0001
2023-05-31 04:00:00+00:00,2023-05-31 00:00:00+00:00,1685491200000,0.0001
2023-05-31 08:00:00+00:00,2023-05-31 08:00:00+00:00,1685520000000,0.0001
2023-05-31 12:00:00+00:00,2023-05-31 08:00:00+00:00,1685520000000,0.0001
2023-05-31 16:00:00+00:00,2023-05-31 16:00:00+00:00,1685548800000,0.0001
2023-05-31 20:00:00+00:00,2023-05-31 16:00:00+00:00,1685548800000,0.0001
2023-06-01 00:00:00+00:00,2023-06-01 00:00:00+00:00,1685577600000,0.0001
2023-06-01 04:00:00+00:00,2023-06-01 00:00:00+00:00,1685577600000,0.0001
2023-06-01 08:00:00+00:00,2023-06-01 08:00:00+00:00,1685606400000,0.0001
2023-06-01 12:00:00+00:00,2023-06-01 08:00:00+00:00,1685606400000,0.0001
2023-06-01 16:00:00+00:00,2023-06-01 16:00:00+00:00,1685635200000,0.0001
2023-06-01 20:00:00+00:00,2023-06-01 16:00:00+00:00,1685635200000,0.0001
2023-06-02 00:00:00+00:00,2023-06-02 00:00:00+00:00,1685664000000,0.0001
2023-06-02 04:00:00+00:00,2023-06-02 00:00:00+00:00,1685664000000,0.0001
2023-06-02 08:00:00+00:00,2023-06-02 08:00:00+00:00,1685692800000,0.0001
2023-06-02 12:00:00+00:00,2023-06-02 08:00:00+00:00,1685692800000,0.0001
2023-06-02 16:00:00+00:00,2023-06-02 16:00:00+00:00,1685721600000,0.0001
2023-06-02 20:00:00+00:00,2023-06-02 16:00:00+00:00,1685721600000,0.0001
2023-06-03 00:00:00+00:00,2023-06-03 00:00:00+00:00,1685750400000,0.0001
2023-06-03 04:00:00+00:00,2023-06-03 00:00:00+00:00,1685750400000,0.0001
2023-06-03 08:00:00+00:00,2023-06-03 08:00:00+00:00,1685779200000,0.0001
2023-06-03 12:00:00+00:00,2023-06-03 08:00:00+00:00,1685779200000,0.0001
2023-06-03 16:00:00+00:00,2023-06-03 16:00:00+00:00,1685808000000,0.0001
2023-06-03 20:00:00+00:00,2023-06-03 16:00:00+00:00,1685808000000,0.0001
2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,1685836800000,0.0001
2023-06-04 04:00:00+00:00,2023-06-04 00:00:00+00:00,1685836800000,0.0001
2023-06-04 08:00:00+00:00,2023-06-04 08:00:00+00:00,1685865600000,0.0001
2023-06-04 12:00:00+00:00,2023-06-04 08:00:00+00:00,1685865600000,0.0001
2023-06-04 16:00:00+00:00,2023-06-04 16:00:00+00:00,1685894400000,0.0001
2023-06-04 20:00:00+00:00,2023-06-04 16:00:00+00:00,1685894400000,0.0001
2023-06-05 00:00:00+00:00,2023-06-05 00:00:00+00:00,1685923200000,0.0001
2023-06-05 04:00:00+00:00,2023-06-05 00:00:00+00:00,1685923200000,0.0001
2023-06-05 08:00:00+00:00,2023-06-05 08:00:00+00:00,1685952000000,0.0001
2023-06-05 12:00:00+00:00,2023-06-05 08:00:00+00:00,1685952000000,0.0001
2023-06-05 16:00:00+00:00,2023-06-05 16:00:00+00:00,1685980800000,0.0001
2023-06-05 20:00:00+00:00,2023-06-05 16:00:00+00:00,1685980800000,0.0001
2023-06-06 00:00:00+00:00,2023-06-06 00:00:00+00:00,1686009600000,0.0001
2023-06-06 04:00:00+00:00,2023-06-06 00:00:00+00:00,1686009600000,0.0001
2023-06-06 08:00:00+00:00,2023-06-06 08:00:00+00:00,1686038400000,0.0001
2023-06-06 12:00:00+00:00,2023-06-06 08:00:00+00:00,1686038400000,0.0001
2023-06-06 16:00:00+00:00,2023-06-06 16:00:00+00:00,1686067200000,8.787e-05
2023-06-06 20:00:00+00:00,2023-06-06 16:00:00+00:00,1686067200000,8.787e-05
2023-06-07 00:00:00+00:00,2023-06-07 00:00:00+00:00,1686096000000,0.0001
2023-06-07 04:00:00+00:00,2023-06-07 00:00:00+00:00,1686096000000,0.0001
2023-06-07 08:00:00+00:00,2023-06-07 08:00:00+00:00,1686124800000,0.0001
2023-06-07 12:00:00+00:00,2023-06-07 08:00:00+00:00,1686124800000,0.0001
2023-06-07 16:00:00+00:00,2023-06-07 16:00:00+00:00,1686153600000,0.0001
2023-06-07 20:00:00+00:00,2023-06-07 16:00:00+00:00,1686153600000,0.0001
2023-06-08 00:00:00+00:00,2023-06-08 00:00:00+00:00,1686182400000,0.0001
2023-06-08 04:00:00+00:00,2023-06-08 00:00:00+00:00,1686182400000,0.0001
2023-06-08 08:00:00+00:00,2023-06-08 08:00:00+00:00,1686211200000,0.0001
2023-06-08 12:00:00+00:00,2023-06-08 08:00:00+00:00,1686211200000,0.0001
2023-06-08 16:00:00+00:00,2023-06-08 16:00:00+00:00,1686240000000,0.0001
2023-06-08 20:00:00+00:00,2023-06-08 16:00:00+00:00,1686240000000,0.0001
2023-06-09 00:00:00+00:00,2023-06-09 00:00:00+00:00,1686268800000,0.0001
2023-06-09 04:00:00+00:00,2023-06-09 00:00:00+00:00,1686268800000,0.0001
2023-06-09 08:00:00+00:00,2023-06-09 08:00:00+00:00,1686297600000,0.0001
2023-06-09 12:00:00+00:00,2023-06-09 08:00:00+00:00,1686297600000,0.0001
